User-ID,Location,Age
33084,"toronto, ontario, canada",
33088,"jackson, mississippi, usa",22.0
33111,"canton, michigan, usa",
33114,"hospitalet, barcelona, spain",44.0
33124,"london, ontario, canada",
33145,"saint-dizier, champagne-ardenne, france",30.0
33153,"seattle, washington, usa",43.0
33163,"north vancouver, british columbia, canada",32.0
33178,"tyler, texas, usa",39.0
33179,"freedonia, emilia romagna, antarctica",
33185,"hamilton, ontario, canada",
33193,"indianapolis, indiana, usa",
33200,"essex, maryland, usa",44.0
33249,"washburn, wisconsin, usa",
33263,"alliance, ohio, usa",23.0
33264,"oklahoma city, oklahoma, usa",33.0
33281,"brentwood, missouri, usa",20.0
33282,"west haven, connecticut, usa",
33283,"winnipeg, manitoba, canada",26.0
33319,"calgary, alberta, canada",24.0
33336,"purmerend, noord holland, netherlands",
33422,"new york, new york, usa",
33474,"walnut creek, california, usa",
33479,"lowell, michigan, usa",47.0
33487,"adelaide, south australia, australia",26.0
33489,"columbia, missouri, usa",26.0
33491,"waterloo, ontario, canada",
33505,"houston, texas, usa",33.0
33517,"manchester, england, united kingdom",47.0
33535,"port hedland, western australia, australia",36.0
33570,"ferguson, missouri, usa",
33576,"blairs, virginia, usa",29.0
33580,"rockwell, north carolina, usa",27.0
33585,"palmdale, california, usa",41.0
33614,"southaven, mississippi, usa",36.0
33656,"prescott valley, arizona, usa",53.0
33680,"knoxville, tennessee, usa",54.0
33681,"san diego, california, usa",47.0
33727,"bowmanville, ontario, canada",
33763,"sonora, ,",
33816,"richmond hill, ontario, canada",33.0
33818,"winnipeg, manitoba, canada",29.0
33822,"los alamos, new mexico, usa",30.0
33832,"sterling, virginia, usa",
33862,"abingdon, maryland, usa",
33875,"vancouver, british columbia, canada",28.0
33888,"oldham, england, united kingdom",48.0
33890,"chandler, arizona, usa",18.0
33933,"hull, massachusetts, usa",35.0
33934,"pinson, alabama, usa",
33943,"lyon, rhône-alpes, france",25.0
33958,"new orleans, louisiana,",
33967,"millstadt, illinois, usa",39.0
33974,"barnhart, missouri, usa",24.0
33980,"oakland, california, usa",18.0
33981,"bynum, north carolina, usa",46.0
33993,"anaheim, california, usa",18.0
33997,"corning, california, usa",
33999,"pittsburgh, pennsylvania, usa",51.0
34007,"valencia, ,",
34075,"plano, texas, usa",25.0
34087,"brantford, ,",
34148,"winmalee, new south wales, australia",41.0
34152,"freiburg, baden-wuerttemberg, germany",22.0
34177,"plymouth meeting, pennsylvania, usa",61.0
34193,"everett, washington, usa",
34215,"brisbane, queensland, australia",28.0
34216,"toronto, ontario, canada",18.0
34222,"denton, texas, usa",22.0
34230,"heidelberg, baden-wuerttemberg, germany",
34244,"ilford, england, united kingdom",47.0
34300,"burlington, ontario, canada",35.0
34314,"north vancouver, british columbia, canada",22.0
34344,"shawnee, kansas, usa",
34349,"brisbane, queensland, australia",48.0
34377,"kelowna, british columbia, canada",54.0
34397,"vallejo, california, usa",25.0
34404,"sydney, new south wales, australia",29.0
34460,"new york city, new york, usa",
34476,"fort worth, texas, usa",
34501,"bryant, arkansas, usa",46.0
34523,"kalamazoo, michigan, usa",
34526,"peterborough, england, united kingdom",
34539,"naperville, illinois, usa",29.0
34581,"lakeville, minnesota, usa",39.0
34588,"west linn, oregon, usa",
34593,"san diego, california, usa",0.0
34600,"brooklin, ontario, canada",37.0
34621,"bellport, new york, usa",44.0
34636,"orlando, florida, usa",
34682,"wethersfield, connecticut, usa",31.0
34697,"staten island, new york, usa",36.0
34707,"plano, texas, usa",
34716,"black river falls, wisconsin, usa",
34718,"vancouver, ,",54.0
34726,"brevard, north carolina, usa",42.0
34729,"kennesaw, georgia, usa",47.0
34736,"brookfield, wisconsin, usa",42.0
34740,"sidney, ohio, usa",17.0
34748,"cary, north carolina, usa",
34752,"bristow, virginia, usa",26.0
34761,"raleigh, ,",
34823,"velpke, niedersachsen, germany",21.0
34837,"bronx, new york, usa",50.0
34840,"calgary, alberta, canada",
34864,"belfort, franche-comté, france",39.0
34868,"portland, oregon, usa",38.0
34908,"thorigné-fouillard, bretagne, france",16.0
34932,"portland, oregon, usa",
34935,"houston, texas, usa",48.0
34936,"ewa beach, hawaii, usa",36.0
34957,"columbia, missouri, usa",21.0
34987,"omaha, nebraska, usa",37.0
34988,"mountlake terrace, ,",
34994,"brussels, n/a, belgium",54.0
35030,"somerville, massachusetts, usa",26.0
35036,"64 church st., new york, usa",28.0
35050,"west columbia, south carolina, usa",33.0
35055,"calgary, alberta, canada",23.0
35073,"east islip, new york, usa",
35081,"great falls, virginia, usa",16.0
35097,"immenstadt, bayern, germany",25.0
35143,"austin, texas, usa",
35148,"orlando, florida, usa",24.0
35177,"cleveland, ohio, usa",27.0
35182,"raleigh, north carolina, usa",56.0
35188,"novato, california, usa",
35233,"tualatin, oregon, usa",
35243,"barcelona, barcelona, spain",37.0
35257,"arlington, texas, usa",
35270,"burlington, connecticut, usa",36.0
35315,"columbia, tennessee, usa",
35320,"melbourne, victoria, australia",24.0
35321,"covina, california, usa",34.0
35334,"sydney, new south wales, australia",
35339,"jackson, tennessee, usa",16.0
35407,"gütersloh, nordrhein-westfalen, germany",48.0
35424,"cary, north carolina, usa",22.0
35433,"wangen, zürich, switzerland",40.0
35445,"terre haute, indiana, usa",31.0
35467,"sellersville, pennsylvania, usa",51.0
35486,"leimen, baden-wuerttemberg, germany",35.0
35510,"newberry, south carolina, usa",38.0
35513,"seeboden, austria, austria",42.0
35518,"greenfield, massachusetts, usa",
35531,"north canton, ohio, usa",
35532,"dallas, texas, usa",37.0
35596,"ashland, oregon, usa",
35598,"mcalester, oklahoma, usa",
35599,"pittsburgh, pennsylvania, usa",31.0
35631,"portland, oregon, usa",
35704,"kansas city, missouri, usa",53.0
35707,"schwaikheim, baden-wuerttemberg, germany",
35718,"pfaffenhofen an der ilm, bayern, germany",32.0
35788,"alta, iowa, usa",53.0
35789,"los angeles, california, usa",
35793,"phoenix, arizona, usa",76.0
35798,"manchester, england, united kingdom",0.0
35823,"moncton, new brunswick, canada",38.0
35826,"prosperity, south carolina, usa",
35831,"indianapolis, indiana, usa",56.0
35836,"rochester, new york, usa",34.0
35841,"st. thomas, ontario, canada",27.0
35842,"tacoma, washington, usa",
35845,"rochester, new hampshire, usa",
35857,"mentor, ohio, usa",36.0
35859,"duluth, minnesota, usa",
35865,"calgary, alberta, canada",57.0
35869,"st. louis, missouri, usa",40.0
35904,"roanoke, virginia, usa",24.0
35910,"bakersfield, california, usa",16.0
35918,"reno, nevada, usa",
35931,"panama city, florida, usa",39.0
35945,"jax, florida, usa",
35953,"forest grove, oregon, usa",37.0
35966,"norfolk, virginia, usa",
35980,"corroios, lisboa, portugal",49.0
35996,"lafayette, indiana, usa",48.0
35998,"san francisco, california, usa",25.0
36003,"shah alam, selangor, malaysia",26.0
36041,"folsom, california, usa",46.0
36043,"new york, new york, usa",30.0
36064,"berkshire, england, united kingdom",29.0
36114,"royal oak, michigan, usa",15.0
36124,"goodyear, az, usa",
36135,"charleston, south carolina, usa",
36141,"claremont, california, usa",
36148,"new hamburg, ontario, canada",52.0
36152,"valdosta, georgia, usa",
36157,"austin, texas, usa",
36188,"portland, oregon, usa",
36197,"topeka, kansas, usa",44.0
36200,"hilo, hawaii, usa",54.0
36225,"chester, virginia, usa",38.0
36226,"pittsburgh, pennsylvania, usa",49.0
36231,"la crescenta, california, usa",60.0
36256,"amarillo, texas, usa",39.0
36265,"crestview, , usa",37.0
36286,"kl, kl, malaysia",21.0
36288,"oakland, california, usa",27.0
36299,"austin, texas, usa",50.0
36310,"brighton, sussex, united kingdom",21.0
36326,"calgary, alberta, canada",33.0
36327,"wirtz, virginia, usa",
36357,"burbank, california, usa",
36400,"kot addu, punjab, pakistan",28.0
36413,"takahagi, ibaraki, japan",32.0
36417,"grand falls/windsor, newfoundland, canada",53.0
36441,"denver, colorado, usa",20.0
36442,"menlo park, california, usa",
36472,"detroit, michigan, usa",37.0
36484,"palmdale, california, usa",52.0
36491,"glens falls, new york, usa",42.0
36502,"surrey, british columbia, canada",
36506,"cincinnati, ,",
36510,"white springs, florida, usa",
36540,"norristown, pennsylvania, usa",32.0
36542,"castlegar, british columbia, canada",30.0
36547,"peoria, illinois, usa",45.0
36554,"carrboro, north carolina, usa",48.0
36562,"las cruces, new mexico, usa",23.0
36568,"greenbelt, ,",1.0
36582,"gig harbor, ,",57.0
36606,"san marcos, california, usa",39.0
36609,"zachary, louisiana, usa",32.0
36623,"valparaiso, indiana, usa",
36624,"gilsum, new hampshire, usa",
36632,"littleton, colorado, usa",
36656,"manila, n/a`, philippines",28.0
36673,"hudson, new hampshire, usa",48.0
36677,"studio city, california, usa",28.0
36698,"phoenix, arizona, usa",52.0
36701,"belleville, ontario, canada",65.0
36704,"merritt island, florida, usa",30.0
36708,"sacramento, california, usa",23.0
36715,"lexington, kentucky, usa",
36722,"san antonio, texas, usa",
36724,"st andrews, new brunswick, canada",
36748,"galloway, new jersey, usa",28.0
36749,"newton, mississippi, usa",
36759,"pine beach, new jersey, usa",28.0
36760,"memphis, tennessee, usa",27.0
36771,"hobbs, new mexico, usa",61.0
36807,"wisconsin rapids, wisconsin, usa",27.0
36811,"rockwell, north carolina, usa",51.0
36817,"south hadley, massachusetts, usa",29.0
36836,"raleigh, north carolina, usa",56.0
36839,"deland, florida, usa",33.0
36858,"haarlem, marche, netherlands",
36871,"redmond, washington, usa",35.0
36907,"dunnville, ontario, canada",39.0
36909,"red bank, new jersey, usa",
36912,"riverton, new jersey, usa",
36917,"san francisco, california, usa",
36935,"annapolis, maryland, usa",62.0
36938,"saint paul, minnesota, usa",43.0
36973,"new york, new york, usa",
36978,"monrovia, maryland, usa",
36985,"new bedford, massachusetts, usa",29.0
36992,"perth, western australia, australia",
37019,"sunnyvale, california, usa",
37022,"winamac, indiana, usa",
37024,"cambridge, england, united kingdom",34.0
37074,"westbrook, maine, usa",53.0
37078,"hamilton, n/a, new zealand",19.0
37101,"berlin, berlin, germany",28.0
37129,"victoria, british columbia, canada",31.0
37133,"springfield, missouri, usa",
37135,"mt. laurel, new jersey, usa",
37147,"north hollywood, california, usa",
37193,"willich, nordrhein-westfalen, germany",20.0
37197,"carson city, nevada, usa",
37204,"harrisburg, pennsylvania, usa",
37227,"hamilton, ohio, usa",27.0
37235,"lisboa, n/a, portugal",22.0
37239,"the colony, texas, usa",
37244,"truckee, california, usa",
37250,"sunnyvale, california, usa",43.0
37293,"whitehorse, yukon territory, canada",41.0
37310,"americus, georgia, usa",33.0
37311,"oroville, california, usa",
37320,"toms river, new jersey, usa",23.0
37338,"anchorage, alaska, usa",
37370,"ashland, ohio, usa",49.0
37400,"portland, oregon, usa",27.0
37421,"west winfield, new york, usa",64.0
37426,"carson city, nevada, usa",55.0
37454,"dallas, texas, usa",24.0
37493,"auxvasse, missouri, usa",
37511,"citrus heights, california, usa",25.0
37512,"tulsa, oklahoma, usa",27.0
37523,"vestal, new york, usa",
37527,"guer, bretagne, france",30.0
37536,"bryan, texas, usa",47.0
37538,"kuala lumpur, n/a, malaysia",
37546,"málaga, málaga, spain",24.0
37550,"eugene, oregon, usa",19.0
37556,"wilton, maine, usa",
37560,"kingsville, ontario, canada",26.0
37567,"medway, kent, united kingdom",36.0
37573,"los angeles, california, usa",33.0
37584,"wyncote, pennsylvania, usa",44.0
37586,"longmont, colorado, usa",41.0
37594,"alamogordo, new mexico, usa",35.0
37597,"cherry valley, california, usa",25.0
37605,"south bend, indiana, usa",30.0
37615,"fountain inn, south carolina, usa",24.0
37623,"spring, texas, usa",32.0
37644,"sudbury, massachusetts, usa",18.0
37666,"glendive, montana, usa",23.0
37683,"konstanz, baden-wuerttemberg, germany",32.0
37688,"maadi, cairo, egypt",33.0
37691,"helsinki, uusimaa, finland",26.0
37693,"stratford, ontario, canada",31.0
37710,"waite park, minnesota, usa",33.0
37712,"cincinnati, ohio, usa",23.0
37760,"friendswood, texas, usa",32.0
37790,"oshawa, ontario, canada",
37794,"zachary, louisiana, usa",51.0
37798,"portland, oregon, usa",51.0
37817,"bethlehem, pennsylvania, usa",59.0
37822,"irvine, ,",58.0
37841,"s, california, usa",
37844,"regensburg, bavaria, germany",
37874,"williamsburg, virginia, usa",43.0
37891,"walden, new york, usa",27.0
37904,"ballwin, missouri, usa",
37936,"wauwatosa, wisconsin, usa",15.0
37950,"calgary, alberta, canada",
37951,"calgary, alberta, canada",
37968,"roanoke, virginia, usa",50.0
37974,"rochester, new york, usa",
37979,"westerville, ohio, usa",50.0
37989,"union city, california, usa",57.0
38005,"vallejo, california, usa",58.0
38007,"mt. view, california, usa",
38020,"festus, missouri, usa",18.0
38023,"hayward, california, usa",30.0
38034,"ocala, florida, usa",26.0
38064,"amsterdam, noord holland, netherlands",20.0
38074,"merida, yucatan, mexico",19.0
38081,"castro valley, california, usa",
38098,"birmingham, alabama, usa",
38127,"east st kilda, victoria, australia",26.0
38173,"acton, massachusetts, usa",
38176,"harleysville, pennsylvania, usa",
38213,"san francisco, california, usa",38.0
38219,"avila, castilla y leon, spain",49.0
38229,"newport beach, california, usa",23.0
38250,"st. pete beach, florida, usa",
38273,"chandler, arizona, usa",
38281,"barcelona, catalunya, spain",33.0
38290,"castro valley, california, usa",
38295,"azusa, california, usa",
38301,"drexel hill, pennsylvania, usa",50.0
38308,"spring city, utah, usa",
38376,"hampden, maine, usa",28.0
38405,"bellevue, nebraska, usa",
38418,"porto alegre, n/a, brazil",25.0
38431,"riverside, illinois, usa",35.0
38457,"alameda, california, usa",
38464,"tharston, norwich, england, united kingdom",33.0
38482,"lisle, illinois, usa",30.0
38502,"new york, new york, usa",34.0
38508,"genova, liguria, italy",27.0
38544,"newark, delaware, usa",34.0
38556,"edmonton, alberta, canada",
38559,"wichita, kansas, usa",28.0
38589,"santa coloma de gramenet, catalunya, spain",36.0
38590,"memphis, tennessee, usa",31.0
38601,"wentzville, missouri, usa",54.0
38603,"kingston, ontario, canada",45.0
38612,"el cajon, california, usa",
38618,"calgary, alberta, canada",38.0
38626,"toronto, ,",
38654,"kitchener, ontario, canada",17.0
38660,"ottawa, ontario, canada",40.0
38669,"anderson, indiana, usa",48.0
38679,"lenexa, kansas, usa",52.0
38703,"greer, south carolina, usa",49.0
38713,"pasco, washington, usa",
38718,"aloha, ,",
38725,"vancouver, british columbia, canada",
38762,"austin, texas, usa",29.0
38781,"kingsville, texas, usa",31.0
38789,"brooklyn, new york, usa",26.0
38802,"helsinki, uusimaa, finland",23.0
38818,"leeds, west yorkshire, united kingdom",28.0
38850,"peterborough, cambs, united kingdom",50.0
38887,"apple valley, minnesota, usa",
38899,"richmond, british columbia, canada",
38926,"brisbane, california, usa",
38933,"san diego, california, usa",37.0
38937,"bend, oregon, usa",70.0
38950,"berlin, berlin, germany",26.0
38991,"cumby, texas, usa",68.0
38995,"woodbine, maryland, usa",44.0
39019,"savannah, georgia, usa",60.0
39021,"konstanz, baden-wuerttemberg, germany",
39031,"brooklyn, ,",27.0
39058,"keego harbor, michigan, usa",
39061,"sayville, new york, usa",
39077,"platte city, missouri, usa",29.0
39085,"clermont, florida, usa",70.0
39087,"ann arbor, michigan, usa",57.0
39116,"niskayuna, new york, usa",
39133,"arlington, massachusetts, usa",44.0
39154,"washington, pennsylvania, usa",58.0
39187,"homestead, florida, usa",52.0
